"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","dominant_xbh","sb.attempts","SBSR","RPE","PA","totalXBH","xbhRate","Strikeouts_per_Game","Run_Production","OBP","SLG","AB_per_HR"
"Y Berra","C",2120,7555,1175,2150,321,49,358,1430,704,414,30,26,0.285,0.348,0.482,0.827759637141328,3643,0.197,1.70048309178744,"Home Runs",56,53.5714285714286,0.172402382528127,8259,728,0.338604651162791,0.195283018867925,1.22877358490566,0.345562416757477,0.482197220383852,21.1033519553073
"C Lee","LF",2099,7983,1125,2273,469,19,358,1363,655,984,125,47,0.285,0.339,0.483,0.821743252338981,3854,0.198,0.665650406504065,"Doubles",172,72.6744186046512,0.155831141174997,8638,846,0.372195336559613,0.468794664125774,1.18532634587899,0.338967353554063,0.482775898784918,22.2988826815642
"G Vaughn","LF",1731,6103,1017,1475,284,23,355,1072,865,1513,121,59,0.242,0.337,0.47,0.806081423131761,2870,0.228,0.571711830799736,"Home Runs",180,67.2222222222222,0.171145338358184,6968,662,0.448813559322034,0.874061236279607,1.20681686886193,0.335820895522388,0.470260527609372,17.1915492957746
"L Gonzalez","LF",2591,9157,1412,2591,596,68,354,1439,1155,1218,128,87,0.283,0.367,0.479,0.842134722845749,4385,0.196,0.948275862068966,"Doubles",215,59.5348837209302,0.155673255433002,10312,1018,0.392898494789656,0.470088768815129,1.10034735623311,0.363266097750194,0.478868625095555,25.8672316384181
"L May","1B",2071,7609,959,2031,340,31,354,1244,487,1570,39,35,0.267,0.313,0.459,0.770342270724755,3495,0.192,0.310191082802548,"Home Runs",74,52.7027027027027,0.144762780917335,8096,725,0.356967011324471,0.758087880251086,1.06373732496379,0.311017786561265,0.459324484163491,21.4943502824859
"T Hunter","CF",2372,8857,1296,2452,498,39,353,1391,661,1741,195,99,0.277,0.331,0.461,0.788507435849518,4087,0.184,0.379666858127513,"Doubles",294,66.3265306122449,0.151687930450491,9518,890,0.362969004893964,0.73397976391231,1.13279932546374,0.327064509350704,0.461442926498815,25.0906515580737
"R Braun","LF",1766,6622,1080,1963,408,49,352,1154,586,1363,216,60,0.296,0.358,0.532,0.885951370855095,3525,0.236,0.42993396918562,"Doubles",276,78.2608695652174,0.16868015705225,7208,809,0.412124299541518,0.771800679501699,1.26500566251416,0.353634850166482,0.532316520688614,18.8125
"E Burks","CF",2000,7232,1253,2107,402,63,352,1206,793,1340,181,84,0.291,0.363,0.51,0.871741291732142,3691,0.219,0.591791044776119,"Doubles",265,68.3018867924528,0.170008296460177,8025,817,0.387755102040816,0.67,1.2295,0.361370716510903,0.510370575221239,20.5454545454545
"D Allen","1B",1749,6332,1099,1848,320,79,351,1119,894,1556,133,52,0.292,0.378,0.534,0.913101710867561,3379,0.242,0.574550128534704,"Home Runs",185,71.8918918918919,0.175142135186355,7226,750,0.405844155844156,0.889651229273871,1.26815323041738,0.379463050096872,0.533638660770689,18.039886039886
"M Trout","CF",1410,5105,1055,1547,298,51,351,898,922,1355,204,37,0.303,0.415,0.588,0.997315703233588,3000,0.285,0.680442804428044,"Home Runs",241,84.6473029045643,0.19128305582762,6027,700,0.452488687782805,0.960992907801418,1.38510638297872,0.409656545545047,0.587659157688541,14.5441595441595
"C Davis","OF",2436,8673,1240,2380,424,30,350,1372,1194,1698,142,98,0.274,0.36,0.451,0.813503091637632,3914,0.177,0.703180212014134,"Doubles",240,59.1666666666667,0.150582266805027,9867,804,0.33781512605042,0.697044334975369,1.07224958949097,0.362217492652275,0.451285598985357,24.78
"G Foster","LF",1977,7023,986,1925,307,47,348,1239,666,1419,51,31,0.274,0.338,0.48,0.816826814342641,3370,0.206,0.469344608879493,"Home Runs",82,62.1951219512195,0.158408087711804,7689,702,0.364675324675325,0.717754172989378,1.1254425897825,0.336974899206659,0.479851915135982,20.1810344827586
"J Bautista","RF",1798,6051,1022,1496,312,17,344,975,1032,1394,70,32,0.247,0.361,0.475,0.831873729518211,2874,0.228,0.740315638450502,"Home Runs",102,68.6274509803922,0.165014047264915,7083,673,0.449866310160428,0.775305895439377,1.11067853170189,0.356910913454751,0.474962816063461,17.5901162790698
"C Granderson","CF",2057,7236,1217,1800,346,95,344,937,924,1916,153,50,0.249,0.337,0.465,0.799274054563782,3368,0.216,0.482254697286013,"Doubles",203,75.3694581280788,0.148839137645108,8160,785,0.436111111111111,0.931453573164803,1.04715605250365,0.333823529411765,0.465450525152018,21.0348837209302
"J Votto","1B",1991,7044,1145,2093,453,22,342,1106,1338,1578,80,29,0.297,0.412,0.513,0.92267420614548,3616,0.216,0.847908745247148,"Doubles",109,73.394495412844,0.159781374219194,8382,817,0.390348781653129,0.792566549472627,1.1305876443998,0.409329515628728,0.513344690516752,20.5964912280702
"R Santo","3B",2243,8143,1138,2254,365,67,342,1331,1109,1343,35,41,0.277,0.362,0.464,0.827568552907951,3779,0.187,0.825763216679077,"Doubles",76,46.0526315789474,0.151602603463097,9252,774,0.343389529724933,0.598751671868034,1.10075791350869,0.36348897535668,0.464079577551271,23.8099415204678
"J Clark","RF",1994,6847,1118,1826,332,39,340,1180,1262,1442,77,61,0.267,0.379,0.476,0.856348175489704,3256,0.209,0.875173370319001,"Home Runs",138,55.7971014492754,0.167810720023368,8109,711,0.389375684556407,0.723169508525577,1.15245737211635,0.380811444074485,0.475536731415218,20.1382352941176
"B Powell","1B",2042,6681,889,1776,270,11,339,1187,1001,1226,20,21,0.266,0.361,0.462,0.823251624472108,3085,0.196,0.816476345840131,"Home Runs",41,48.780487804878,0.155365963179165,7682,620,0.349099099099099,0.600391772771792,1.01665034280118,0.361494402499349,0.461757221972759,19.7079646017699
"T Martinez","1B",2023,7111,1009,1925,365,21,339,1271,780,1069,27,20,0.271,0.344,0.471,0.813756073670117,3349,0.2,0.729653882132834,"Doubles",47,57.4468085106383,0.160315004921952,7891,725,0.376623376623377,0.528423133959466,1.12703905091448,0.342795589912559,0.470960483757559,20.976401179941
"D Parker","RF",2466,9358,1272,2712,526,75,339,1493,683,1537,154,113,0.29,0.339,0.471,0.80883397305925,4405,0.181,0.444372153545869,"Doubles",267,57.6779026217228,0.147734558666382,10041,940,0.346607669616519,0.623276561232766,1.12124898621249,0.338113733691863,0.470720239367386,27.6047197640118
"D Baylor","DH",2292,8198,1236,2135,366,28,338,1276,805,1069,285,120,0.26,0.342,0.436,0.762151861390596,3571,0.176,0.753040224508887,"Doubles",405,70.3703703703704,0.153208099536472,9003,732,0.342857142857143,0.466404886561955,1.09598603839442,0.326557814061979,0.435594047328617,24.2544378698225
"J Adcock","1B",1959,6606,823,1832,295,35,336,1122,594,1059,20,25,0.277,0.337,0.485,0.82210944595822,3205,0.208,0.560906515580737,"Home Runs",45,44.4444444444444,0.147214653345444,7200,666,0.36353711790393,0.540581929555896,0.992853496681981,0.336944444444444,0.485165001513775,19.6607142857143
"R Can?","2B",2267,8773,1262,2639,572,33,335,1306,620,1214,51,38,0.301,0.351,0.488,0.835048955710572,4282,0.187,0.510708401976936,"Doubles",89,57.3033707865169,0.146358144306395,9393,940,0.356195528609322,0.535509483899427,1.13277459197177,0.346960502501863,0.488088453208709,26.1880597014925
"D Strawberry","OF",1583,5418,898,1401,256,38,335,1000,816,1352,221,99,0.259,0.357,0.505,0.860982942467823,2738,0.246,0.603550295857988,"Home Runs",320,69.0625,0.17515688445921,6234,629,0.448965024982156,0.854074542008844,1.19898926089703,0.35563041385948,0.505352528608343,16.1731343283582
"B Bonds","RF",1849,7043,1258,1886,302,66,332,1024,914,1757,461,169,0.268,0.353,0.471,0.822713509221108,3316,0.203,0.520204894706887,"Home Runs",630,73.1746031746032,0.162004827488286,7957,700,0.371155885471898,0.950243374797188,1.2341806381828,0.351891416362951,0.470822092858157,21.2138554216867
"M Alou","LF",1942,7037,1109,2134,421,39,332,1287,737,894,106,37,0.303,0.369,0.516,0.88501066380032,3629,0.213,0.824384787472036,"Doubles",143,74.1258741258741,0.170243001278954,7774,792,0.371134020618557,0.460350154479918,1.23377960865088,0.369307949575508,0.515702714224812,21.1957831325301
"H Greenberg","1B",1394,5193,1051,1628,379,71,331,1276,852,844,58,26,0.313,0.412,0.605,1.01530166348191,3142,0.292,1.00947867298578,"Doubles",84,69.0476190476191,0.224051607933757,6045,781,0.47972972972973,0.60545193687231,1.66929698708752,0.41025641025641,0.605045253225496,15.6888217522659
"E Longoria","3B",1915,7102,993,1884,423,26,331,1131,707,1625,58,19,0.265,0.334,0.472,0.803776368918316,3352,0.207,0.435076923076923,"Doubles",77,75.3246753246753,0.149535342157139,7809,780,0.414012738853503,0.848563968668407,1.10913838120104,0.331796644896914,0.471979724021402,21.4561933534743
"D Lee","1B",1942,6962,1081,1959,432,30,331,1078,874,1622,104,48,0.281,0.365,0.495,0.856221933433139,3444,0.214,0.538840937114673,"Doubles",152,68.4210526315789,0.155056018385521,7836,793,0.404798366513527,0.835221421215242,1.11174047373841,0.361536498213374,0.494685435219764,21.0332326283988
"S Green","RF",1951,7082,1129,2003,445,35,328,1070,744,1315,162,52,0.283,0.355,0.494,0.845502536711169,3502,0.211,0.565779467680608,"Doubles",214,75.7009345794392,0.155252753459475,7826,808,0.403394907638542,0.674013326499231,1.12711430035879,0.351009455660618,0.494493081050551,21.5914634146341
"M Vaughn","1B",1512,5532,861,1620,270,10,328,1064,725,1429,30,18,0.293,0.383,0.523,0.897918351691947,2894,0.23,0.507347795661302,"Home Runs",48,62.5,0.173987707881417,6257,608,0.375308641975309,0.94510582010582,1.27314814814815,0.374780246124341,0.523138105567607,16.8658536585366
"W Horton","LF",2028,7298,873,1993,284,40,325,1163,620,1313,20,38,0.273,0.332,0.457,0.786571019710044,3332,0.184,0.472201066260472,"Home Runs",58,34.4827586206897,0.139490271307207,7918,649,0.325639739086804,0.647435897435897,1.00394477317554,0.330007577671129,0.456563442038915,22.4553846153846
"J Upton","LF",1845,6721,1058,1754,350,38,325,1003,785,1971,151,59,0.261,0.342,0.469,0.807686915983258,3155,0.208,0.398274987316083,"Doubles",210,71.9047619047619,0.153325398006249,7506,713,0.406499429874572,1.06829268292683,1.11707317073171,0.338262723154809,0.469424192828448,20.68
"J Dye","RF",1763,6487,984,1779,363,25,325,1072,597,1308,46,26,0.274,0.338,0.488,0.82361091030604,3167,0.214,0.456422018348624,"Doubles",72,63.8888888888889,0.158470787729305,7084,713,0.400786958965711,0.741917186613727,1.16619398752127,0.335403726708075,0.488207183597965,19.96
"G Carter","C",2296,7971,1025,2092,371,31,324,1225,848,997,39,42,0.262,0.335,0.439,0.772086473632469,3497,0.177,0.850551654964895,"Doubles",81,48.1481481481481,0.1411366202484,8819,726,0.347036328871893,0.434233449477352,0.979965156794425,0.333371130513664,0.438715343118806,24.6018518518519
"L Parrish","C",1988,7067,856,1782,305,27,324,1070,612,1527,28,37,0.252,0.313,0.44,0.752257433377289,3113,0.188,0.400785854616896,"Home Runs",65,43.0769230769231,0.136267157209566,7679,656,0.368125701459035,0.768108651911469,0.968812877263581,0.31175934366454,0.440498089712749,21.8117283950617
"R Gant","LF",1832,6449,1080,1651,302,50,321,1008,770,1411,243,102,0.256,0.336,0.468,0.803034415113491,3016,0.212,0.545712260807938,"Home Runs",345,70.4347826086957,0.16188556365328,7219,673,0.4076317383404,0.770196506550218,1.13973799126638,0.335365009004017,0.467669406109474,20.0903426791277
"V Castilla","3B",1854,6822,902,1884,349,28,320,1105,423,1069,33,43,0.276,0.321,0.476,0.794679799188231,3249,0.2,0.395696913002806,"Doubles",76,43.421052631579,0.147097625329815,7245,697,0.369957537154989,0.576591154261057,1.08252427184466,0.318426501035197,0.476253298153034,21.31875
"S Finley","CF",2583,9397,1443,2548,449,124,304,1167,844,1299,320,118,0.271,0.332,0.442,0.773592880661926,4157,0.171,0.649730561970747,"Doubles",438,73.0593607305936,0.138874108758114,10241,877,0.344191522762951,0.502903600464576,1.01045296167247,0.331217654525925,0.442375226136001,30.9111842105263
"R Hornsby","2B",2259,8173,1579,2930,541,169,301,1584,1038,679,135,64,0.358,0.434,0.577,1.00732175870612,4712,0.219,1.52871870397644,"Doubles",199,67.8391959798995,0.193502997675272,9211,1011,0.345051194539249,0.300575475874281,1.40017706949978,0.430789273694496,0.576532485011624,27.1528239202658
"C Klein","RF",1753,6486,1168,2076,398,74,300,1201,601,521,79,0,0.32,0.379,0.543,0.920749605112722,3522,0.223,1.15355086372361,"Doubles",79,100,0.182624113475177,7087,772,0.371868978805395,0.297204791785511,1.35139760410724,0.377733878933258,0.543015726179463,21.62
"T Salmon","RF",1672,5934,986,1674,339,24,299,1016,970,1360,48,42,0.282,0.385,0.498,0.881449712773299,2958,0.216,0.713235294117647,"Doubles",90,53.3333333333333,0.168688911358274,6904,662,0.395459976105137,0.813397129186603,1.19736842105263,0.382966396292005,0.498483316481294,19.8461538461538
"N Arenado","3B",1387,5281,806,1524,339,31,299,972,465,853,23,18,0.289,0.346,0.534,0.88052233696998,2822,0.245,0.545134818288394,"Doubles",41,56.0975609756098,0.168339329672411,5746,669,0.438976377952756,0.614996395097332,1.28190338860851,0.346153846153846,0.534368490816133,17.6622073578595
"M Reynolds","3B",1688,5432,794,1283,253,14,298,871,707,1927,64,31,0.236,0.328,0.453,0.776660710717183,2458,0.217,0.366891541255838,"Home Runs",95,67.3684210526316,0.153258468335788,6139,565,0.44037412314887,1.14158767772512,0.986374407582938,0.324157028832057,0.452503681885125,18.2281879194631
"R Henderson","LF",3081,10961,2295,3055,510,66,297,1115,2190,1694,1406,335,0.279,0.401,0.419,0.81740393393015,4588,0.14,1.29279811097993,"Doubles",1741,80.7581849511775,0.155551500775477,13151,873,0.285761047463175,0.549821486530347,1.1067835118468,0.398828986388868,0.418574947541283,36.9057239057239
"C Davis","1B",1417,4978,707,1160,228,5,295,780,555,1852,19,11,0.233,0.315,0.459,0.768576350073706,2283,0.226,0.299676025917927,"Home Runs",30,63.3333333333333,0.149357171554841,5533,528,0.455172413793103,1.30698659139026,1.04940014114326,0.309958431230797,0.458617918842909,16.8745762711864
"R Ventura","3B",2079,7064,1006,1885,338,14,294,1182,1075,1179,24,38,0.267,0.362,0.444,0.807197463188092,3133,0.177,0.911789652247668,"Doubles",62,38.7096774193548,0.154869762174405,8139,646,0.342705570291777,0.567099567099567,1.05242905242905,0.363681041897039,0.443516421291053,24.0272108843537
"M Ordonez","RF",1848,6978,1076,2156,426,21,294,1236,651,852,94,50,0.309,0.369,0.502,0.870374358962221,3506,0.193,0.764084507042254,"Doubles",144,65.2777777777778,0.165663513900831,7629,741,0.343692022263451,0.461038961038961,1.25108225108225,0.367938130816621,0.5024362281456,23.734693877551
"K Hrbek","1B",1747,6192,903,1749,312,18,293,1086,838,798,37,26,0.282,0.367,0.481,0.848614465138333,2976,0.199,1.05012531328321,"Doubles",63,58.7301587301587,0.160610465116279,7030,623,0.35620354488279,0.456783056668575,1.13852318259874,0.367994310099573,0.48062015503876,21.1331058020478
"F Freeman","1B",1728,6394,1088,1908,414,27,292,1041,863,1417,66,28,0.298,0.386,0.509,0.890440039362726,3252,0.211,0.609033168666196,"Doubles",94,70.2127659574468,0.166484203941195,7257,733,0.384171907756813,0.820023148148148,1.23206018518519,0.381838225161913,0.508601814200813,21.8972602739726
"P Burrell","LF",1640,5503,767,1393,299,16,292,976,932,1564,7,3,0.253,0.361,0.472,0.833774923362421,2600,0.219,0.595907928388747,"Doubles",10,70,0.15836816282028,6435,607,0.435750179468772,0.953658536585366,1.06280487804878,0.361305361305361,0.47246956205706,18.8458904109589
"R Staub","OF",2951,9720,1189,2716,499,47,292,1466,1255,888,47,33,0.279,0.362,0.431,0.79237787901797,4185,0.152,1.41328828828829,"Doubles",80,58.75,0.136574074074074,10975,838,0.308541973490427,0.30091494408675,0.89969501863775,0.361822323462415,0.430555555555556,33.2876712328767
"J Wynn","CF",1920,6653,1105,1665,285,39,291,964,1224,1427,225,101,0.25,0.366,0.436,0.802807886419795,2901,0.186,0.857743517869657,"Home Runs",326,69.0184049079755,0.155493762212536,7877,615,0.369369369369369,0.743229166666667,1.07760416666667,0.366763996445347,0.436043889974448,22.8625429553265
"C Biggio","2B",2850,10876,1844,3060,668,55,291,1175,1160,1753,414,124,0.281,0.363,0.433,0.783770394101501,4711,0.152,0.661722760981175,"Doubles",538,76.9516728624535,0.138791835233542,12036,1014,0.331372549019608,0.615087719298246,1.05929824561404,0.350614822200066,0.433155571901434,37.3745704467354
"B Johnson","LF",1863,6920,1239,2051,396,95,288,1283,1075,851,96,64,0.296,0.393,0.506,0.896919226973506,3501,0.21,1.26321974148061,"Doubles",160,60,0.182225433526012,7995,779,0.379814724524622,0.45679012345679,1.35373054213634,0.390994371482176,0.505924855491329,24.0277777777778
"H Sauer","LF",1399,4796,709,1278,200,19,288,876,561,714,11,4,0.266,0.347,0.496,0.839536026771111,2380,0.23,0.785714285714286,"Home Runs",15,73.3333333333333,0.16524186822352,5357,507,0.396713615023474,0.51036454610436,1.13295210864904,0.34328915437745,0.496246872393661,16.6527777777778
"B Abreu","RF",2425,8480,1453,2470,574,59,288,1363,1476,1840,400,128,0.291,0.395,0.475,0.871108064161556,4026,0.184,0.802173913043478,"Doubles",528,75.7575757575758,0.166037735849057,9956,921,0.372874493927126,0.758762886597938,1.16123711340206,0.39634391321816,0.474764150943396,29.4444444444444
"D Ennis","LF",1903,7254,985,2063,358,69,288,1284,597,719,45,19,0.284,0.34,0.472,0.810687927412322,3423,0.188,0.830319888734353,"Doubles",64,70.3125,0.1563964709126,7851,715,0.34658264663112,0.377824487651077,1.19232790331056,0.338810342631512,0.471877584780811,25.1875
"B Williams","CF",2076,7869,1366,2336,449,55,287,1257,1069,1212,147,87,0.297,0.381,0.477,0.858273758983712,3756,0.18,0.882013201320132,"Doubles",234,62.8205128205128,0.166666666666667,8938,791,0.33861301369863,0.583815028901734,1.26348747591522,0.380957708659655,0.477316050324056,27.418118466899
"G Anderson","LF",2228,8640,1084,2529,522,36,287,1365,429,1224,80,47,0.293,0.324,0.461,0.787277171316205,3984,0.168,0.350490196078431,"Doubles",127,62.992125984252,0.141724537037037,9069,845,0.334124159746936,0.549371633752244,1.0991921005386,0.326166060205094,0.461111111111111,30.1045296167247
"A McCutchen","RF",1898,7043,1119,1950,393,49,287,1003,988,1543,205,84,0.277,0.369,0.469,0.834666703015945,3302,0.192,0.640311082307194,"Doubles",289,70.9342560553633,0.150646031520659,8031,729,0.373846153846154,0.812961011591149,1.11801896733404,0.365832399452123,0.468834303563822,24.5400696864112
"B Bonilla","3B",2113,7213,1084,2010,408,61,287,1173,912,1204,45,57,0.279,0.358,0.472,0.831140543249901,3401,0.193,0.757475083056478,"Doubles",102,44.1176470588235,0.156453625398586,8125,756,0.376119402985075,0.56980596308566,1.06814955040227,0.359630769230769,0.471509774019132,25.1324041811847
"B Giles","RF",1847,6527,1121,1897,411,55,287,1078,1183,835,109,45,0.291,0.4,0.502,0.901855944289678,3279,0.211,1.41676646706587,"Doubles",154,70.7792207792208,0.16845411368163,7710,753,0.39694254085398,0.452084461288576,1.19057931781267,0.399481193255512,0.502374751034166,22.7421602787456
"M Kemp","CF",1750,6365,950,1808,338,37,287,1031,518,1641,184,63,0.284,0.337,0.484,0.821987457514267,3081,0.2,0.315661182205972,"Doubles",247,74.4939271255061,0.155616653574234,6883,662,0.366150442477876,0.937714285714286,1.132,0.337934040389365,0.484053417124902,22.1777003484321
"C Pena","1B",1493,4949,745,1146,231,26,286,818,817,1577,29,22,0.232,0.346,0.462,0.802557540257838,2287,0.23,0.518072289156627,"Home Runs",51,56.8627450980392,0.157910689028086,5766,543,0.473821989528796,1.05626255860683,1.04688546550569,0.340443981963233,0.462113558294605,17.3041958041958
