"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","sb.attempts","SBSR","PA","totalRuns","OBP","SLG","AB_per_HR"
"C Boyer","3B",1725,5780,645,1396,200,33,162,654,470,931,41,28,0.242,0.299,0.372,0.670186297577855,2148,0.13,0.504833512352309,69,59.4202898550725,6250,1299,0.29856,0.371626297577855,35.679012345679
"C Hart","RF",1048,3729,549,1009,221,33,162,538,286,853,85,40,0.271,0.329,0.478,0.800416579420095,1782,0.207,0.335287221570926,125,68,4015,1087,0.322540473225405,0.47787610619469,23.0185185185185
"J Samuel","2B",1720,6081,873,1578,287,102,161,703,440,1442,396,143,0.259,0.315,0.42,0.729129556790213,2552,0.161,0.305131761442441,539,73.469387755102,6521,1576,0.309461738997086,0.419667817793126,37.7701863354037
"R Weeks Jr.","2B",1324,4417,733,1087,219,33,161,474,533,1230,132,32,0.246,0.344,0.42,0.74724103155165,1855,0.174,0.433333333333333,164,80.4878048780488,4950,1207,0.327272727272727,0.419968304278922,27.4347826086957
"T Phillips","2B",2161,7617,1300,2023,360,50,160,819,1319,1499,177,114,0.266,0.374,0.389,0.76299113125014,2963,0.123,0.879919946631087,291,60.8247422680412,8936,2119,0.373992837958818,0.388998293291322,47.60625
"B Melton","3B",1144,3971,496,1004,162,9,160,591,480,669,23,24,0.253,0.337,0.419,0.75244624855749,1664,0.166,0.717488789237668,47,48.936170212766,4451,1087,0.333408222871265,0.419038025686225,24.81875
"F White","2B",2324,7859,912,2006,407,58,160,886,412,1035,178,83,0.255,0.293,0.383,0.675219892794028,3009,0.128,0.398067632850242,261,68.1992337164751,8271,1798,0.292346753717809,0.382873139076218,49.11875
"P Rose","1B",3562,14053,2165,4256,746,135,160,1314,1566,1143,198,149,0.303,0.375,0.409,0.782058757584901,5752,0.106,1.37007874015748,347,57.0605187319885,15619,3479,0.372751136436392,0.409307621148509,87.83125
"H Rodriguez","LF",950,3031,389,784,176,9,160,523,276,803,10,14,0.259,0.321,0.481,0.801561567661331,1458,0.222,0.343711083437111,24,41.6666666666667,3307,912,0.320532204414878,0.481029363246453,18.94375
"A Davis","1B",1206,4240,568,1189,220,10,160,683,685,558,7,16,0.28,0.38,0.45,0.830743463269802,1909,0.17,1.22759856630824,23,30.4347826086957,4925,1251,0.380507614213198,0.450235849056604,26.5
"J Francoeur","RF",1481,5260,626,1373,281,27,160,698,284,1080,54,39,0.261,0.303,0.416,0.714851255630723,2188,0.155,0.262962962962963,93,58.0645161290323,5544,1324,0.298881673881674,0.415969581749049,32.875
"R White","LF",1881,6650,964,1803,300,51,160,758,934,709,233,118,0.271,0.36,0.404,0.764650748707211,2685,0.133,1.31734837799718,351,66.3817663817664,7584,1722,0.36089135021097,0.403759398496241,41.5625
"B Moss","1B",1016,3133,419,742,159,17,160,473,328,968,11,11,0.237,0.314,0.452,0.760802994435372,1415,0.215,0.338842975206612,22,50,3461,892,0.309159202542618,0.451643791892755,19.58125
"J Heyward","CF",1581,5530,781,1422,269,39,159,641,644,1101,118,40,0.257,0.339,0.406,0.74077737182878,2246,0.149,0.584922797456857,158,74.6835443037975,6174,1422,0.334629089731131,0.406148282097649,34.7798742138365
"J Hickman","RF",1421,3974,518,1002,163,25,159,560,491,832,17,19,0.252,0.335,0.426,0.760145988116486,1692,0.174,0.590144230769231,36,47.2222222222222,4465,1078,0.33437849944009,0.425767488676397,24.9937106918239
"M Byrd","CF",1573,5579,740,1534,311,39,159,710,382,1234,56,31,0.275,0.329,0.43,0.751607201003812,2400,0.155,0.309562398703404,87,64.367816091954,5961,1450,0.321422580104009,0.430184620899803,35.0880503144654
"D Clendenon","1B",1362,4648,594,1273,192,57,159,682,379,1140,90,57,0.274,0.328,0.442,0.770966214455709,2056,0.168,0.332456140350877,147,61.2244897959184,5027,1276,0.328625422717326,0.442340791738382,29.2327044025157
"C Carter","1B",750,2469,334,536,107,5,158,400,327,951,12,5,0.217,0.312,0.456,0.765115327051142,1127,0.239,0.34384858044164,17,70.5882352941177,2796,734,0.30865522174535,0.456460105305792,15.626582278481
"B Posey","C",1371,4970,663,1500,293,9,158,729,540,721,23,9,0.302,0.372,0.46,0.829994485972094,2285,0.158,0.748959778085992,32,71.875,5510,1392,0.370235934664247,0.459758551307847,31.4556962025316
"E Escobar","3B",1269,4419,562,1121,241,41,158,605,334,972,21,17,0.254,0.307,0.434,0.740157298493056,1918,0.18,0.343621399176955,38,55.2631578947368,4753,1167,0.306122448979592,0.434034849513465,27.9683544303797
"X Bogaerts","SS",1268,4848,755,1416,310,15,158,688,463,989,74,17,0.292,0.356,0.46,0.813777510776873,2230,0.168,0.468149646107179,91,81.3186813186813,5311,1443,0.353794012427038,0.459983498349835,30.6835443037975
"H Renfroe","RF",704,2453,347,587,131,4,157,394,202,698,14,4,0.239,0.299,0.488,0.785149050741511,1197,0.249,0.289398280802292,18,77.7777777777778,2655,741,0.297175141242938,0.487973909498573,15.6242038216561
"A Gonzalez","SS",1609,5776,667,1418,332,31,157,690,300,1168,30,22,0.245,0.29,0.395,0.678008043088561,2283,0.15,0.256849315068493,52,57.6923076923077,6076,1357,0.28275181040158,0.395256232686981,36.7898089171975
"K McMullen","3B",1583,5131,568,1273,172,26,156,606,510,815,20,19,0.248,0.316,0.383,0.69904499282424,1965,0.135,0.625766871165644,39,51.2820512820513,5641,1174,0.316078709448679,0.38296628337556,32.8910256410256
"J Encarnacion","RF",1259,4685,618,1264,242,46,156,667,288,853,127,59,0.27,0.317,0.441,0.753067117396588,2066,0.171,0.337631887456038,186,68.2795698924731,4973,1285,0.312085260406193,0.440981856990395,30.0320512820513
"L Duda","1B",958,3098,387,741,171,4,156,470,394,879,6,7,0.239,0.334,0.448,0.773059624618329,1388,0.209,0.448236632536974,13,46.1538461538462,3492,857,0.325028636884307,0.448030987734022,19.8589743589744
"A Rendon","3B",1075,4002,639,1138,279,16,156,636,500,719,47,16,0.284,0.367,0.479,0.842848788844138,1917,0.195,0.695410292072323,63,74.6031746031746,4502,1275,0.363838294091515,0.479010494752624,25.6538461538462
"B Meusel","LF",1407,5475,826,1693,368,95,156,1067,375,619,142,102,0.309,0.356,0.497,0.850125278070484,2719,0.188,0.605815831987076,244,58.1967213114754,5850,1893,0.353504273504273,0.49662100456621,35.0961538461538
"D Rader","3B",1465,5186,631,1302,245,39,155,722,528,1055,37,33,0.251,0.322,0.403,0.723274112028008,2090,0.152,0.500473933649289,70,52.8571428571429,5714,1353,0.320266013300665,0.403008098727343,33.458064516129
"E Bailey","C",1212,3581,432,915,128,15,155,540,545,577,17,18,0.256,0.355,0.429,0.783342580807334,1538,0.173,0.944540727902946,35,48.5714285714286,4126,972,0.353853611245759,0.429488969561575,23.1032258064516
"K Johnson","2B",1399,4543,632,1140,230,40,155,550,516,1145,87,36,0.251,0.33,0.422,0.748865043379602,1915,0.171,0.450655021834061,123,70.7317073170732,5059,1182,0.327337418462147,0.421527624917455,29.3096774193548
"D Lopes","2B",1811,6354,1023,1671,232,50,155,614,833,852,557,114,0.263,0.349,0.388,0.736823591050869,2468,0.125,0.977699530516432,671,83.0104321907601,7187,1637,0.348406845693613,0.388416745357255,40.9935483870968
"S Lollar","C",1752,5351,623,1415,244,14,155,808,671,453,20,10,0.264,0.357,0.402,0.748564365097241,2152,0.138,1.48123620309051,30,66.6666666666667,6022,1431,0.346396545998007,0.402167819099234,34.5225806451613
"C Correa","SS",891,3359,509,935,186,9,155,553,409,785,33,9,0.278,0.357,0.478,0.834210970432131,1604,0.2,0.521019108280255,42,78.5714285714286,3768,1062,0.356687898089172,0.477523072342959,21.6709677419355
"G Sanchez","C",666,2351,341,530,102,2,154,401,260,718,6,2,0.225,0.311,0.467,0.769601370767037,1098,0.242,0.362116991643454,8,75,2611,742,0.302566066641134,0.467035304125904,15.2662337662338
"C Quentin","LF",834,2790,416,702,173,6,154,491,298,516,16,9,0.252,0.347,0.484,0.807346741694059,1349,0.232,0.577519379844961,25,64,3088,907,0.323834196891192,0.483512544802867,18.1168831168831
"R Ludwick","RF",1065,3549,454,923,201,8,154,587,339,888,17,20,0.26,0.33,0.451,0.775983236453322,1602,0.191,0.381756756756757,37,45.945945945946,3888,1041,0.324588477366255,0.451394759087067,23.0454545454545
"J King","3B",1200,4262,600,1091,222,18,154,709,442,584,75,32,0.256,0.324,0.425,0.750810736072937,1811,0.169,0.756849315068493,107,70.0934579439252,4704,1309,0.325892857142857,0.42491787893008,27.6753246753247
"B Terry","1B",1720,6428,1120,2193,373,112,154,1078,537,449,56,6,0.341,0.393,0.506,0.897871435584894,3252,0.165,1.19599109131403,62,90.3225806451613,6965,2198,0.391959798994975,0.505911636589919,41.7402597402597
"P Sandoval","1B",1380,4609,548,1279,262,21,153,639,357,757,12,13,0.278,0.33,0.443,0.772486407243808,2042,0.165,0.471598414795244,25,48,4966,1187,0.329440193314539,0.443046213929269,30.1241830065359
"T Tresh","LF",1192,4251,595,1041,179,34,153,530,550,698,45,25,0.245,0.335,0.411,0.742351420455562,1747,0.166,0.787965616045845,70,64.2857142857143,4801,1125,0.331389293897105,0.410962126558457,27.7843137254902
"J Northrup","RF",1392,4692,603,1254,218,42,153,610,449,635,39,38,0.267,0.333,0.429,0.760712900469339,2015,0.162,0.707086614173228,77,50.6493506493506,5141,1213,0.331258510017506,0.429454390451833,30.6666666666667
"H Blalock","3B",936,3567,507,959,198,17,153,542,313,720,14,7,0.269,0.329,0.463,0.790408642799546,1650,0.194,0.434722222222222,21,66.6666666666667,3880,1049,0.327835051546392,0.462573591253154,23.3137254901961
"D Driessen","1B",1732,5479,746,1464,282,23,153,763,761,719,154,63,0.267,0.356,0.411,0.767411907235552,2251,0.144,1.05841446453408,217,70.9677419354839,6240,1509,0.356570512820513,0.410841394415039,35.8104575163399
"W Myers","RF",1066,3709,523,942,208,14,153,521,408,1126,105,32,0.254,0.328,0.441,0.769267528197369,1637,0.187,0.36234458259325,137,76.6423357664234,4117,1044,0.327908671362643,0.441358856834726,24.2418300653595
"T Davis","LF",1999,7223,811,2121,272,35,153,1052,381,754,136,59,0.294,0.329,0.405,0.733578398189255,2922,0.111,0.505305039787798,195,69.7435897435897,7604,1863,0.329037348763809,0.404541049425446,47.2091503267974
"K Griffey","RF",2097,7229,1129,2143,364,77,152,859,719,898,200,83,0.296,0.359,0.431,0.7912705583944,3117,0.135,0.800668151447661,283,70.6713780918728,7948,1988,0.360090588827378,0.431179969567022,47.5592105263158
"W Dropo","1B",1288,4124,478,1113,168,22,152,704,328,582,5,6,0.27,0.326,0.432,0.755537022561161,1781,0.162,0.563573883161512,11,45.4545454545455,4452,1182,0.323674752920036,0.431862269641125,27.1315789473684
"E Sprague","3B",1203,4095,506,1010,225,12,152,558,358,833,6,12,0.247,0.318,0.419,0.726012042203374,1715,0.172,0.429771908763505,18,33.3333333333333,4453,1064,0.307208623399955,0.418803418803419,26.9407894736842
"C Bellinger","CF",748,2638,434,652,134,19,152,423,328,695,62,14,0.247,0.331,0.485,0.815627401170813,1280,0.238,0.471942446043165,76,81.5789473684211,2966,857,0.330411328388402,0.485216072782411,17.3552631578947
"B Inge","3B",1532,5014,563,1166,228,38,152,648,443,1306,45,40,0.233,0.301,0.384,0.67897510207629,1926,0.151,0.339203675344564,85,52.9411764705882,5457,1211,0.29485065054059,0.3841244515357,32.9868421052632
"C Lansford","3B",1862,7158,1007,2074,332,40,151,874,553,719,224,104,0.29,0.343,0.411,0.751271692547657,2939,0.121,0.769123783031989,328,68.2926829268293,7711,1881,0.340682142393983,0.410589550153674,47.4039735099338
"C Hoiles","C",894,2820,415,739,122,2,151,449,435,616,5,7,0.262,0.366,0.467,0.828051769781351,1318,0.205,0.706168831168831,12,41.6666666666667,3255,864,0.360675883256528,0.467375886524823,18.6754966887417
"J Fregosi","SS",1902,6523,844,1726,264,78,151,706,715,1097,76,40,0.265,0.338,0.398,0.73568416083934,2599,0.133,0.651777575205105,116,65.5172413793103,7238,1550,0.337247858524454,0.398436302314886,43.1986754966887
"R Boone","3B",1373,4589,645,1260,162,46,151,737,608,463,21,19,0.275,0.361,0.429,0.788071826643873,1967,0.154,1.31317494600432,40,52.5,5197,1382,0.359438137386954,0.428633689256919,30.3907284768212
"L Overbay","1B",1587,5102,645,1355,356,12,151,675,638,1108,19,7,0.266,0.347,0.429,0.776063974365453,2188,0.163,0.575812274368231,26,73.0769230769231,5740,1320,0.347212543554007,0.428851430811446,33.7880794701987
"M Lieberthal","C",1212,4218,534,1155,257,10,150,610,335,571,8,7,0.274,0.337,0.446,0.773439778919104,1882,0.172,0.586690017513135,15,53.3333333333333,4553,1144,0.327256753788711,0.446183025130394,28.12
"G Sizemore","CF",1101,4147,660,1098,252,47,150,518,483,952,143,47,0.265,0.349,0.457,0.798184380600408,1894,0.192,0.507352941176471,190,75.2631578947368,4630,1178,0.3414686825054,0.456715698095008,27.6466666666667
"S Dunston","SS",1814,5927,736,1597,292,62,150,668,203,1000,212,82,0.269,0.296,0.416,0.70919377714339,2463,0.147,0.203,294,72.108843537415,6130,1404,0.293637846655791,0.415555930487599,39.5133333333333
"K Youkilis","1B",1061,3749,653,1053,254,18,150,618,539,828,26,14,0.281,0.382,0.478,0.849529526281635,1793,0.197,0.650966183574879,40,65,4288,1271,0.371268656716418,0.478260869565217,24.9933333333333
"M Joyce","LF",1400,3718,537,898,206,15,149,503,559,935,35,23,0.242,0.342,0.425,0.765887958195651,1581,0.183,0.597860962566845,58,60.3448275862069,4277,1040,0.340659340659341,0.42522861753631,24.9530201342282
"C Snyder","RF",1068,3656,439,902,178,13,149,488,226,992,28,19,0.247,0.291,0.425,0.715353051789271,1553,0.178,0.227822580645161,47,59.5744680851064,3882,927,0.290571870170015,0.424781181619256,24.5369127516779
"H Brooks","OF",1645,5974,656,1608,290,31,149,824,387,1005,64,56,0.269,0.315,0.403,0.716542553759789,2407,0.134,0.385074626865672,120,53.3333333333333,6361,1480,0.313629932400566,0.402912621359223,40.0939597315436
"L Brock","LF",2616,10332,1610,3023,486,141,149,900,761,1730,938,307,0.293,0.343,0.41,0.751297978073598,4238,0.117,0.439884393063584,1245,75.3413654618474,11093,2510,0.341116019111151,0.410181958962447,69.3422818791946
"N Walker","2B",1306,4583,611,1224,238,22,149,609,460,931,32,22,0.267,0.338,0.426,0.760068300246075,1953,0.159,0.494092373791622,54,59.2592592592593,5043,1220,0.333928217330954,0.426140082915121,30.758389261745
"E Torgeson","1B",1668,4969,848,1318,215,46,149,740,980,653,133,39,0.265,0.385,0.417,0.803268717891573,2072,0.152,1.50076569678407,172,77.3255813953488,5949,1588,0.386283408976299,0.416985308915275,33.3489932885906
"W Kirkland","RF",1149,3494,443,837,134,29,148,509,323,648,52,19,0.24,0.304,0.422,0.725483440379623,1473,0.182,0.498456790123457,71,73.2394366197183,3817,952,0.303903589206183,0.42157985117344,23.6081081081081
"S Lezcano","RF",1291,4134,560,1122,184,34,148,591,576,768,37,31,0.271,0.36,0.44,0.800277333530548,1818,0.169,0.75,68,54.4117647058823,4710,1151,0.360509554140127,0.439767779390421,27.9324324324324
"G Kelly","1B",1623,5993,819,1778,337,76,148,1020,386,694,65,43,0.297,0.342,0.452,0.791599213033903,2711,0.155,0.556195965417867,108,60.1851851851852,6379,1839,0.339238125097978,0.452361087935925,40.4932432432432
"C Maxwell","LF",1133,3245,478,856,110,26,148,532,484,545,18,7,0.264,0.36,0.451,0.80988496029744,1462,0.187,0.888073394495413,25,72,3729,1010,0.359345669080182,0.450539291217257,21.9256756756757
"R Hoskins","1B",667,2427,392,588,149,7,148,405,388,689,15,8,0.242,0.353,0.492,0.839091452655553,1195,0.25,0.563134978229318,23,65.2173913043478,2815,797,0.346714031971581,0.492377420683972,16.3986486486486
"M Marshall","RF",1035,3593,433,971,173,8,148,530,247,810,26,33,0.27,0.321,0.446,0.763611101447259,1604,0.176,0.304938271604938,59,44.0677966101695,3840,963,0.3171875,0.446423601447259,24.277027027027
"R Jones","CF",1331,4415,643,1103,215,38,147,579,534,817,143,84,0.25,0.33,0.416,0.74640243278725,1835,0.166,0.653610771113831,227,62.9955947136564,4949,1222,0.330773893715902,0.415628539071348,30.0340136054422
"G Woodling","LF",1797,5587,830,1585,257,63,147,830,921,477,29,45,0.284,0.386,0.431,0.816244059850503,2409,0.147,1.93081761006289,74,39.1891891891892,6508,1660,0.385064535955747,0.431179523894756,38.0068027210884
"L Durham","1B",1067,3587,522,992,192,40,147,530,444,679,106,61,0.277,0.356,0.475,0.831566718400752,1705,0.198,0.653902798232695,167,63.4730538922156,4031,1052,0.356239146613744,0.475327571787009,24.4013605442177
"B Butler","DH",1414,5105,592,1479,322,5,147,728,500,840,5,3,0.29,0.354,0.441,0.794213750315629,2252,0.151,0.595238095238095,8,62.5,5605,1320,0.353077609277431,0.441136141038198,34.7278911564626
"M Zunino","C",853,2683,319,539,116,5,147,364,206,1029,2,4,0.201,0.272,0.412,0.670099818260094,1106,0.211,0.20019436345967,6,33.3333333333333,2889,683,0.257874697127034,0.41222512113306,18.2517006802721
"P Alonso","1B",535,1981,314,515,91,5,147,382,227,502,10,1,0.26,0.348,0.534,0.869619629231321,1057,0.274,0.452191235059761,11,90.9090909090909,2208,696,0.336050724637681,0.53356890459364,13.4761904761905
"J Spencer","1B",1553,4908,541,1227,179,27,146,599,407,583,11,19,0.25,0.307,0.387,0.694147363223673,1898,0.137,0.69811320754717,30,36.6666666666667,5315,1140,0.307431796801505,0.386715566422168,33.6164383561644
"C Maldonado","RF",1410,4106,498,1042,227,17,146,618,391,864,34,33,0.254,0.322,0.424,0.742670520943713,1741,0.17,0.452546296296296,67,50.7462686567164,4497,1116,0.318656882366022,0.424013638577691,28.1232876712329
"T Harper","LF",1810,6269,972,1609,256,36,146,567,753,1080,408,116,0.257,0.338,0.379,0.71521970532282,2375,0.122,0.697222222222222,524,77.8625954198473,7022,1539,0.336371404158359,0.37884830116446,42.9383561643836
"J Reddick","OF",1305,4408,597,1157,219,33,146,575,393,791,61,18,0.262,0.321,0.426,0.749346684050623,1880,0.164,0.496839443742099,79,77.2151898734177,4801,1172,0.322849406373672,0.426497277676951,30.1917808219178
"E Alfonzo","3B",1506,5385,777,1532,282,18,146,744,596,617,53,17,0.284,0.357,0.425,0.780677282456035,2288,0.141,0.965964343598055,70,75.7142857142857,5981,1521,0.355793345594382,0.424883936861653,36.8835616438356
"M Wieters","C",1167,3994,440,996,190,5,146,550,368,847,9,4,0.249,0.313,0.409,0.721814266562613,1634,0.16,0.434474616292798,13,69.2307692307692,4362,990,0.312700596056855,0.409113670505759,27.3561643835616
"M Olivo","C",1124,3765,435,905,177,26,145,490,158,1060,53,34,0.24,0.275,0.417,0.687699165103542,1569,0.177,0.149056603773585,87,60.9195402298851,3923,925,0.270966097374458,0.416733067729084,25.9655172413793
"C G?mez","CF",1461,4724,675,1189,236,41,145,546,319,1259,268,74,0.252,0.313,0.411,0.710120650802758,1942,0.159,0.253375694996029,342,78.3625730994152,5043,1221,0.29902835613722,0.411092294665538,32.5793103448276
"J Reyes","SS",1877,7552,1180,2138,387,131,145,719,589,914,517,127,0.283,0.334,0.427,0.761613082919893,3222,0.144,0.644420131291028,644,80.2795031055901,8141,1899,0.33497113376735,0.426641949152542,52.0827586206897
"M Cabrera","LF",1887,6878,895,1962,383,45,144,854,510,891,101,37,0.285,0.334,0.417,0.751432932824273,2867,0.132,0.572390572390572,138,73.1884057971015,7388,1749,0.334596643205198,0.416836289619075,47.7638888888889
"M Muncy","3B",715,2274,404,523,101,7,144,384,410,663,12,2,0.23,0.354,0.471,0.81815199881509,1070,0.241,0.618401206636501,14,85.7142857142857,2684,788,0.347615499254844,0.470536499560246,15.7916666666667
"L Stevens","1B",1012,3332,440,847,185,15,144,531,345,832,9,16,0.254,0.323,0.448,0.772556670206837,1494,0.194,0.414663461538462,25,36,3677,971,0.324177318466141,0.448379351740696,23.1388888888889
"B Molina","C",1362,4812,458,1317,217,6,144,711,208,471,3,7,0.274,0.307,0.411,0.714840554655857,1978,0.137,0.441613588110403,10,30,5020,1169,0.303784860557769,0.411055694098088,33.4166666666667
"J Leonard","LF",1415,5045,614,1342,223,37,144,723,342,1000,163,61,0.266,0.312,0.411,0.723109868984964,2071,0.145,0.342,224,72.7678571428571,5387,1337,0.312604418043438,0.410505450941526,35.0347222222222
